"species","stat.abund_max","stat.no_sites_abund_max","stat.no_sites_abund","stat.no_sites_abund_over25","stat.abund_median","stat.abund_mean","stat.no_sites_recorded","SELECTION"
14209,1,2,2,0,1,1,13,"all"
14687,1,2,2,0,1,1,3,"all"
2648,NA,NA,NA,NA,NA,NA,31,"all"
4361,3,1,25,0,1,1.28,242,"all"
10691,4,1,108,0,1,1.25,1603,"all"
12060,2,33,297,0,1,1.11111111111111,1879,"all"
12133,1,11,11,0,1,1,151,"all"
2867,2,1,2,0,1.5,1.5,94,"all"
11721,NA,NA,NA,NA,NA,NA,1,"all"
10289,5,1,176,0,1,1.23863636363636,1235,"all"
4038,3,2,455,0,1,1.11868131868132,5080,"all"
16289,1,1,1,0,1,1,57,"all"
4356,NA,NA,NA,NA,NA,NA,1,"all"
40605,4,1,518,0,1,1.28378378378378,4105,"all"
6421,NA,NA,NA,NA,NA,NA,12,"all"
40272,4,4,49,0,2,2.02040816326531,557,"all"
7017,2,3,7,0,1,1.42857142857143,37,"all"
7089,2,3,13,0,1,1.23076923076923,219,"all"
3645,5,1,11,0,1,2.09090909090909,175,"all"
7128,4,1,35,0,1,1.65714285714286,106,"all"
6950,3,1,27,0,1,1.18518518518519,132,"all"
561,3,1,9,0,1,1.44444444444444,43,"all"
8722,3,2,169,0,1,1.30177514792899,1422,"all"
12374,2,8,23,0,1,1.34782608695652,187,"all"
14950,4,4,217,0,1,1.28571428571429,1887,"all"
8276,2,2,23,0,1,1.08695652173913,299,"all"
7651,2,2,7,0,1,1.28571428571429,46,"all"
1331,3,1,74,0,1,1.24324324324324,395,"all"
6312,3,4,299,0,1,1.21070234113712,2377,"all"
1606,3,2,297,0,1,1.07407407407407,3400,"all"
7618,2,4,18,0,1,1.22222222222222,384,"all"
15832,NA,NA,NA,NA,NA,NA,75,"all"
3894,1,4,4,0,1,1,80,"all"
1409,4,2,119,0,1,1.36974789915966,1673,"all"
14596,NA,NA,NA,NA,NA,NA,4,"all"
4429,4,1,70,0,1,1.27142857142857,979,"all"
15858,2,2,4,0,1.5,1.5,34,"all"
12891,4,1,18,0,1,1.44444444444444,437,"all"
10774,NA,NA,NA,NA,NA,NA,2,"all"
13455,5,1,275,0,1,1.32363636363636,2368,"all"
8901,3,2,298,0,1,1.24496644295302,2478,"all"
14249,3,1,4,0,1.5,1.75,54,"all"
7171,2,1,4,0,1,1.25,199,"all"
9223,3,1,7,0,1,1.42857142857143,40,"all"
6603,4,1,184,0,1,1.3804347826087,1096,"all"
13134,2,1,4,0,1,1.25,161,"all"
3905,3,1,36,0,1,1.13888888888889,437,"all"
15876,2,1,5,0,1,1.2,14,"all"
10225,1,3,3,0,1,1,396,"all"
5315,5,2,337,0,1,1.47181008902077,6101,"all"
12148,4,3,84,0,1,1.55952380952381,1778,"all"
16740,2,42,204,0,1,1.20588235294118,3295,"all"
11073,3,4,117,0,1,1.33333333333333,805,"all"
8185,3,7,160,0,1,1.425,1203,"all"
10572,3,1,25,0,2,1.6,175,"all"
17490,NA,NA,NA,NA,NA,NA,11,"all"
1869,NA,NA,NA,NA,NA,NA,7,"all"
40555,3,1,109,0,1,1.28440366972477,1819,"all"
5526,4,3,152,0,1,1.44736842105263,1973,"all"
15714,3,6,50,0,1,1.52,532,"all"
6697,3,1,7,0,1,1.42857142857143,78,"all"
12503,NA,NA,NA,NA,NA,NA,1,"all"
9685,5,6,281,0,1,1.53380782918149,3484,"all"
7828,5,1,117,0,1,1.43589743589744,3690,"all"
40129,NA,NA,NA,NA,NA,NA,1,"all"
3368,4,1,10,0,1,1.5,120,"all"
15650,2,3,3,0,2,2,202,"all"
5517,4,1,37,0,1,1.24324324324324,351,"all"
16469,1,2,2,0,1,1,15,"all"
40436,3,3,328,0,1,1.10060975609756,5888,"all"
4734,3,1,282,0,1,1.09929078014184,2233,"all"
15523,2,5,28,0,1,1.17857142857143,260,"all"
1773,NA,NA,NA,NA,NA,NA,7,"all"
865,3,2,21,0,1,1.42857142857143,446,"all"
6698,3,2,103,0,1,1.1747572815534,2248,"all"
1233,3,1,56,0,1,1.17857142857143,855,"all"
40669,2,1,2,0,1.5,1.5,1225,"all"
1151,3,1,20,0,1,1.25,240,"all"
11789,2,1,2,0,1.5,1.5,25,"all"
4982,3,2,133,0,1,1.18796992481203,1210,"all"
4949,3,1,37,0,1,1.18918918918919,238,"all"
10908,2,8,82,0,1,1.09756097560976,785,"all"
4652,5,2,472,0,1,1.37923728813559,8507,"all"
10185,3,2,9,0,2,1.88888888888889,148,"all"
14947,1,2,2,0,1,1,9,"all"
10509,3,2,6,0,2,2,63,"all"
2477,2,2,4,0,1.5,1.5,13,"all"
10782,4,1,7,0,1,1.57142857142857,218,"all"
10739,NA,NA,NA,NA,NA,NA,2,"all"
13859,4,1,10,0,2,1.9,185,"all"
15425,2,14,116,0,1,1.12068965517241,1573,"all"
16317,3,8,71,0,2,1.67605633802817,1066,"all"
3525,5,5,129,0,2,1.93023255813953,2232,"all"
16625,1,1,1,0,1,1,5,"all"
10070,4,4,129,0,2,1.70542635658915,393,"all"
40527,5,1,306,0,2,1.74509803921569,1195,"all"
6392,3,1,4,0,1.5,1.75,91,"all"
14738,3,1,12,0,1,1.25,100,"all"
17099,2,1,7,0,1,1.14285714285714,33,"all"
13477,4,1,13,0,2,2.15384615384615,156,"all"
14179,1,1,1,0,1,1,20,"all"
17146,3,10,242,0,1,1.31404958677686,3725,"all"
17717,NA,NA,NA,NA,NA,NA,1,"all"
9317,3,2,84,0,1,1.33333333333333,856,"all"
13472,3,3,8,0,2,2.125,214,"all"
3943,NA,NA,NA,NA,NA,NA,1,"all"
40556,1,1,1,0,1,1,35,"all"
8555,4,1,30,0,1,1.56666666666667,707,"all"
9403,3,3,11,0,2,2,161,"all"
429,1,1,1,0,1,1,8,"all"
2493,2,1,1,0,2,2,2,"all"
13195,NA,NA,NA,NA,NA,NA,2,"all"
3641,NA,NA,NA,NA,NA,NA,4,"all"
11868,NA,NA,NA,NA,NA,NA,3,"all"
5571,NA,NA,NA,NA,NA,NA,2,"all"
7927,NA,NA,NA,NA,NA,NA,12,"all"
2333,5,2,207,0,1,1.75845410628019,3270,"all"
2620,NA,NA,NA,NA,NA,NA,35,"all"
6570,5,5,162,0,1,1.82716049382716,2274,"all"
5336,4,1,6,0,1.5,1.83333333333333,41,"all"
10090,1,1,1,0,1,1,10,"all"
16398,2,1,4,0,1,1.25,165,"all"
12821,2,1,2,0,1.5,1.5,19,"all"
83,2,1,5,0,1,1.2,357,"all"
7220,NA,NA,NA,NA,NA,NA,4,"all"
14747,NA,NA,NA,NA,NA,NA,8,"all"
10037,NA,NA,NA,NA,NA,NA,6,"all"
14741,4,1,8,0,1,1.375,190,"all"
7877,NA,NA,NA,NA,NA,NA,2,"all"
14048,NA,NA,NA,NA,NA,NA,1,"all"
14126,2,4,16,0,1,1.25,336,"all"
5295,3,1,8,0,2,1.875,80,"all"
14237,4,1,7,0,2,2,79,"all"
40599,2,5,13,0,1,1.38461538461538,43,"all"
14697,2,1,1,0,2,2,7,"all"
40623,NA,NA,NA,NA,NA,NA,1,"all"
10324,5,3,101,0,2,1.96039603960396,585,"all"
14131,5,3,341,0,1,1.51612903225806,1716,"all"
12030,2,1,1,0,2,2,1,"all"
8260,4,2,700,0,1,1.24428571428571,3349,"all"
15363,4,1,29,0,1,1.13793103448276,97,"all"
10110,5,2,580,0,1,1.40344827586207,2922,"all"
12919,4,2,85,0,1,1.58823529411765,454,"all"
4399,5,6,2272,0,1,1.49427816901408,13402,"all"
3920,5,6,603,0,1,1.51907131011609,3172,"all"
12770,3,4,214,0,1,1.41588785046729,1010,"all"
2627,3,34,1120,0,1,1.35267857142857,5018,"all"
6928,3,1,14,0,1,1.42857142857143,17,"all"
15437,3,3,45,0,1,1.48888888888889,222,"all"
1601,3,3,33,0,1,1.48484848484848,215,"all"
9409,5,1,344,0,1,1.48255813953488,4248,"all"
3774,NA,NA,NA,NA,NA,NA,2,"all"
7092,5,4,462,0,1,1.42424242424242,5479,"all"
10460,4,4,131,0,1,1.45801526717557,1053,"all"
11875,NA,NA,NA,NA,NA,NA,1,"all"
3325,2,6,31,0,1,1.19354838709677,859,"all"
13809,NA,NA,NA,NA,NA,NA,6,"all"
9504,NA,NA,NA,NA,NA,NA,2,"all"
4009,2,4,20,0,1,1.2,275,"all"
4374,NA,NA,NA,NA,NA,NA,10,"all"
2144,2,1,4,0,1,1.25,74,"all"
8345,NA,NA,NA,NA,NA,NA,2,"all"
13863,NA,NA,NA,NA,NA,NA,1,"all"
802,NA,NA,NA,NA,NA,NA,1,"all"
490,5,3,10,0,4,3.3,106,"all"
14655,4,1,80,0,1,1.5375,862,"all"
16893,5,15,1982,0,1,1.64631685166498,14441,"all"
9184,5,22,829,0,2,2.07720144752714,4935,"all"
710,5,12,1866,0,1,1.69453376205788,14761,"all"
4461,NA,NA,NA,NA,NA,NA,21,"all"
16087,NA,NA,NA,NA,NA,NA,2,"all"
10340,2,2,3,0,2,1.66666666666667,17,"all"
5090,2,1,2,0,1.5,1.5,20,"all"
9088,3,2,15,0,1,1.6,540,"all"
17147,5,4,257,0,1,1.57198443579767,2506,"all"
1377,5,1,864,0,2,1.70717592592593,8130,"all"
1019,2,17,111,0,1,1.15315315315315,1707,"all"
3619,3,1,82,0,1,1.18292682926829,1925,"all"
12586,2,1,8,0,1,1.125,287,"all"
8203,2,1,4,0,1,1.25,56,"all"
2870,2,1,6,0,1,1.16666666666667,218,"all"
14739,5,1,156,0,1,1.55128205128205,3410,"all"
1063,NA,NA,NA,NA,NA,NA,1,"all"
10068,NA,NA,NA,NA,NA,NA,8,"all"
8324,3,2,8,0,2,2.125,19,"all"
13114,NA,NA,NA,NA,NA,NA,1,"all"
9159,3,3,12,0,2,2,53,"all"
13912,3,2,197,0,1,1.23857868020305,2043,"all"
16461,NA,NA,NA,NA,NA,NA,1,"all"
1629,5,3,418,0,1,1.38755980861244,2988,"all"
10192,2,2,4,0,1.5,1.5,203,"all"
10053,4,2,198,0,1,1.28787878787879,1566,"all"
17356,5,10,534,0,1,1.55056179775281,4614,"all"
4763,3,5,132,0,1,1.42424242424242,1751,"all"
8059,NA,NA,NA,NA,NA,NA,12,"all"
9283,2,4,7,0,2,1.57142857142857,210,"all"
40445,2,6,24,0,1,1.25,499,"all"
12166,NA,NA,NA,NA,NA,NA,1,"all"
6477,2,1,1,0,2,2,16,"all"
8097,3,19,726,0,1,1.22727272727273,6445,"all"
190,1,3,3,0,1,1,11,"all"
1389,3,1,11,0,2,1.72727272727273,28,"all"
8351,3,13,212,0,1,1.37264150943396,1034,"all"
6463,3,1,296,0,1,1.21283783783784,4378,"all"
10715,4,7,313,0,1,1.21086261980831,3419,"all"
8256,3,3,12,0,1.5,1.75,19,"all"
40027,NA,NA,NA,NA,NA,NA,4,"all"
14600,5,2,33,0,1,1.72727272727273,220,"all"
10590,4,1,77,0,1,1.41558441558442,1641,"all"
17587,NA,NA,NA,NA,NA,NA,1,"all"
11902,NA,NA,NA,NA,NA,NA,1,"all"
1602,NA,NA,NA,NA,NA,NA,1,"all"
12668,NA,NA,NA,NA,NA,NA,1,"all"
40442,3,1,1,0,3,3,23,"all"
8441,NA,NA,NA,NA,NA,NA,1,"all"
7739,5,1,19,0,2,2.52631578947368,254,"all"
16078,5,2,116,0,1,1.87931034482759,1224,"all"
782,5,2,81,0,2,2,2283,"all"
8061,NA,NA,NA,NA,NA,NA,13,"all"
984,3,1,3,0,2,2,72,"all"
14935,4,3,586,0,1,1.26450511945392,5753,"all"
13153,4,4,267,0,1,1.41573033707865,2024,"all"
11736,NA,NA,NA,NA,NA,NA,1,"all"
40512,2,3,10,0,1,1.3,106,"all"
6770,1,1,1,0,1,1,63,"all"
7479,4,2,203,0,1,1.13300492610837,1697,"all"
2407,2,1,5,0,1,1.2,56,"all"
16358,NA,NA,NA,NA,NA,NA,3,"all"
2066,2,2,2,0,2,2,16,"all"
449,5,2,26,0,2,1.92307692307692,119,"all"
12178,4,4,294,0,1,1.30612244897959,3914,"all"
12144,3,3,445,0,1,1.14157303370787,4054,"all"
14660,4,2,105,0,1,1.16190476190476,844,"all"
14801,4,9,41,0,2,2.04878048780488,543,"all"
12137,4,2,397,0,1,1.46347607052897,2641,"all"
8023,3,1,12,0,1,1.25,125,"all"
3808,3,1,53,0,1,1.41509433962264,574,"all"
7378,NA,NA,NA,NA,NA,NA,2,"all"
7623,NA,NA,NA,NA,NA,NA,8,"all"
11340,5,7,274,0,2,2.04379562043796,2875,"all"
40603,2,3,5,0,2,1.6,51,"all"
5242,2,2,3,0,2,1.66666666666667,53,"all"
10396,4,1,2,0,3.5,3.5,11,"all"
3414,1,2,2,0,1,1,4,"all"
11278,4,4,158,0,2,1.82278481012658,1863,"all"
3508,2,2,3,0,2,1.66666666666667,70,"all"
6422,4,1,5,0,1,1.6,24,"all"
3374,3,2,23,0,1,1.39130434782609,402,"all"
12838,5,21,693,0,2,2.10678210678211,7186,"all"
11764,5,12,464,0,2,2.14655172413793,3147,"all"
2925,4,1,4,0,1,1.75,10,"all"
10166,NA,NA,NA,NA,NA,NA,1,"all"
40551,5,7,99,0,3,2.54545454545455,321,"all"
3457,3,1,2,0,2.5,2.5,16,"all"
8779,NA,NA,NA,NA,NA,NA,3,"all"
17605,5,2,56,0,2,2.39285714285714,500,"all"
4637,2,1,12,0,1,1.08333333333333,427,"all"
12460,2,3,8,0,1,1.375,661,"all"
14878,4,1,305,0,1,1.21639344262295,2749,"all"
16496,2,4,37,0,1,1.10810810810811,718,"all"
9021,2,1,4,0,1,1.25,200,"all"
6457,3,1,18,0,1,1.33333333333333,683,"all"
457,4,2,50,0,1,1.56,869,"all"
17510,5,25,958,0,2,2.22546972860125,11161,"all"
4832,NA,NA,NA,NA,NA,NA,4,"all"
974,2,1,4,0,1,1.25,65,"all"
256,5,26,2221,0,2,2.0220621341738,16072,"all"
16642,3,2,7,0,2,2,35,"all"
6492,4,6,90,0,2,1.92222222222222,611,"all"
2740,5,21,934,0,2,2.18736616702355,9648,"all"
14981,1,3,3,0,1,1,9,"all"
15608,4,2,129,0,1,1.17829457364341,3208,"all"
40540,3,2,194,0,1,1.25257731958763,2288,"all"
17707,1,8,8,0,1,1,43,"all"
10428,5,2,81,0,2,2.34567901234568,848,"all"
9291,NA,NA,NA,NA,NA,NA,1,"all"
423,5,5,1508,0,1,1.28116710875332,15643,"all"
12901,4,1,21,0,2,1.80952380952381,144,"all"
10478,1,4,4,0,1,1,44,"all"
6472,4,5,73,0,1,1.58904109589041,1116,"all"
10507,5,1,10,0,1.5,2,73,"all"
17400,NA,NA,NA,NA,NA,NA,1,"all"
4824,2,5,13,0,1,1.38461538461538,101,"all"
40569,5,12,102,0,2,2.35294117647059,2059,"all"
2685,NA,NA,NA,NA,NA,NA,1,"all"
10477,2,1,2,0,1.5,1.5,33,"all"
3717,3,2,2,0,3,3,175,"all"
5345,2,1,5,0,1,1.2,228,"all"
5580,4,3,19,0,1,1.63157894736842,245,"all"
14668,NA,NA,NA,NA,NA,NA,9,"all"
13865,2,7,15,0,1,1.46666666666667,197,"all"
14617,5,1,12,0,3,2.66666666666667,302,"all"
40558,4,1,12,0,1,1.83333333333333,254,"all"
17370,5,1,16,0,2,2.1875,158,"all"
14963,4,1,35,0,1,1.68571428571429,301,"all"
6470,NA,NA,NA,NA,NA,NA,4,"all"
9276,2,5,21,0,1,1.23809523809524,91,"all"
11209,4,1,115,0,1,1.43478260869565,1061,"all"
8100,NA,NA,NA,NA,NA,NA,11,"all"
3558,5,3,104,0,1,1.56730769230769,1910,"all"
11897,2,1,2,0,1.5,1.5,333,"all"
5269,5,1,5,0,1,1.8,59,"all"
10388,4,1,26,0,1,1.42307692307692,396,"all"
8504,3,1,6,0,2,2.16666666666667,20,"all"
11445,5,5,35,0,2,2.54285714285714,900,"all"
11417,2,3,7,0,1,1.42857142857143,27,"all"
845,5,8,723,0,2,1.68326417704011,4380,"all"
7672,1,4,4,0,1,1,38,"all"
10818,5,12,1131,0,2,1.76215738284704,5622,"all"
5361,5,3,680,0,1,1.36323529411765,6054,"all"
932,5,2,643,0,1,1.33592534992224,5204,"all"
16101,3,1,9,0,1,1.44444444444444,100,"all"
7589,2,1,27,0,1,1.03703703703704,77,"all"
11763,3,2,114,0,1,1.25438596491228,999,"all"
9290,4,1,144,0,1,1.26388888888889,810,"all"
14882,3,3,21,0,1,1.61904761904762,118,"all"
9012,NA,NA,NA,NA,NA,NA,1,"all"
7709,2,2,28,0,1,1.07142857142857,264,"all"
7423,4,3,323,0,1,1.20743034055728,2517,"all"
8259,2,8,21,0,1,1.38095238095238,320,"all"
9265,3,3,78,0,1,1.23076923076923,808,"all"
10395,3,1,27,0,1,1.2962962962963,571,"all"
5582,2,9,26,0,1,1.34615384615385,121,"all"
10957,4,1,11,0,2,2,196,"all"
16782,3,4,279,0,1,1.32616487455197,1529,"all"
11035,NA,NA,NA,NA,NA,NA,55,"all"
10419,3,2,23,0,1,1.30434782608696,731,"all"
12062,4,1,16,0,1,1.4375,295,"all"
12047,4,1,65,0,1,1.47692307692308,912,"all"
12068,NA,NA,NA,NA,NA,NA,6,"all"
15851,4,1,58,0,1,1.37931034482759,437,"all"
17813,2,1,2,0,1.5,1.5,115,"all"
11741,5,5,479,0,1,1.54279749478079,5091,"all"
2784,5,1,192,0,1,1.3125,1180,"all"
785,3,1,29,0,2,1.55172413793103,469,"all"
16216,4,2,343,0,1,1.55393586005831,3918,"all"
10969,2,2,11,0,1,1.18181818181818,60,"all"
11219,NA,NA,NA,NA,NA,NA,3,"all"
10280,3,1,6,0,1,1.5,121,"all"
14091,3,1,1,0,3,3,12,"all"
12175,3,3,96,0,1,1.36458333333333,530,"all"
12147,5,24,232,0,1,2.00862068965517,2384,"all"
4240,NA,NA,NA,NA,NA,NA,3,"all"
14230,3,1,26,0,1,1.26923076923077,595,"all"
14006,3,1,1,0,3,3,9,"all"
13938,NA,NA,NA,NA,NA,NA,17,"all"
2501,2,1,1,0,2,2,21,"all"
14664,NA,NA,NA,NA,NA,NA,1,"all"
12083,5,1,14,0,1,1.5,163,"all"
13322,5,1,805,0,1,1.41863354037267,4891,"all"
1622,4,10,52,0,1,2.05769230769231,624,"all"
7117,4,1,25,0,1,1.52,404,"all"
8706,NA,NA,NA,NA,NA,NA,3,"all"
11405,5,10,1255,0,1,1.66852589641434,7923,"all"
9270,NA,NA,NA,NA,NA,NA,2,"all"
16828,1,1,1,0,1,1,27,"all"
2209,3,2,4,0,2,2,42,"all"
15746,NA,NA,NA,NA,NA,NA,3,"all"
12415,3,1,6,0,1.5,1.66666666666667,60,"all"
11086,3,5,24,0,2,1.91666666666667,243,"all"
11082,5,4,159,0,2,1.81132075471698,1784,"all"
13839,NA,NA,NA,NA,NA,NA,1,"all"
15980,NA,NA,NA,NA,NA,NA,31,"all"
17778,4,3,24,0,2,2.125,328,"all"
11341,5,4,62,0,2,2.45161290322581,778,"all"
88,5,15,574,0,2,1.85540069686411,3370,"all"
519,5,1,4,0,2.5,2.75,47,"all"
16564,5,1,10,0,2,2,140,"all"
6142,NA,NA,NA,NA,NA,NA,1,"all"
5721,2,1,1,0,2,2,19,"all"
10109,5,32,1149,0,2,2.09399477806789,6961,"all"
16887,3,5,25,0,1,1.68,95,"all"
5723,3,3,37,0,1,1.43243243243243,427,"all"
12391,5,22,356,0,2,2.19101123595506,1749,"all"
12540,5,10,1075,0,1,1.62232558139535,6197,"all"
703,2,10,19,0,2,1.52631578947368,43,"all"
40549,2,4,6,0,2,1.66666666666667,14,"all"
14822,2,3,3,0,2,2,30,"all"
1102,5,2,14,0,3,2.85714285714286,105,"all"
6295,4,2,280,0,1,1.58571428571429,1430,"all"
7888,5,21,185,0,3,2.67567567567568,723,"all"
10439,4,2,317,0,1,1.36593059936909,2260,"all"
12876,4,1,39,0,2,1.79487179487179,147,"all"
3704,NA,NA,NA,NA,NA,NA,7,"all"
7754,4,1,77,0,2,1.76623376623377,803,"all"
12878,2,1,7,0,1,1.14285714285714,59,"all"
251,4,2,29,0,2,2,208,"all"
40503,1,4,4,0,1,1,248,"all"
3908,1,2,2,0,1,1,11,"all"
7847,5,2,1407,0,1,1.35607675906183,10509,"all"
12713,5,10,624,0,1,1.49679487179487,6196,"all"
6751,4,6,311,0,1,1.45337620578778,1147,"all"
2801,5,1,191,0,1,1.55497382198953,2253,"all"
15252,NA,NA,NA,NA,NA,NA,10,"all"
4234,4,1,2,0,3.5,3.5,50,"all"
1368,5,4,42,0,2,2.19047619047619,654,"all"
4028,5,3,54,0,1.5,2.05555555555556,565,"all"
11767,4,3,59,0,1,1.57627118644068,423,"all"
4854,2,12,33,0,1,1.36363636363636,659,"all"
8717,5,1,37,0,1,1.72972972972973,273,"all"
15263,NA,NA,NA,NA,NA,NA,6,"all"
3282,4,7,72,0,1.5,1.77777777777778,1135,"all"
2651,2,18,99,0,1,1.18181818181818,1275,"all"
16302,2,15,74,0,1,1.2027027027027,561,"all"
9062,3,1,7,0,2,1.71428571428571,97,"all"
11833,3,1,47,0,1,1.25531914893617,519,"all"
8374,4,1,28,0,1,1.39285714285714,186,"all"
799,5,4,1494,0,1,1.38821954484605,10711,"all"
12613,NA,NA,NA,NA,NA,NA,1,"all"
40529,4,2,25,0,1,1.76,237,"all"
16060,4,2,33,0,1,1.24242424242424,736,"all"
8335,4,1,24,0,1,1.5,476,"all"
15045,4,1,36,0,1,1.41666666666667,446,"all"
9292,4,1,5,0,3,2.8,42,"all"
16434,5,1,328,0,1,1.22865853658537,2585,"all"
4688,NA,NA,NA,NA,NA,NA,3,"all"
7387,2,3,20,0,1,1.15,127,"all"
4136,4,1,1411,0,1,1.32884479092842,5871,"all"
14969,NA,NA,NA,NA,NA,NA,3,"all"
14321,5,1,2328,0,1,1.21735395189003,15666,"all"
484,3,1,22,0,1,1.36363636363636,184,"all"
692,5,1,306,0,1,1.44771241830065,1435,"all"
1647,4,8,248,0,1,1.50806451612903,1263,"all"
20000,5,4,280,0,1,1.56785714285714,2635,"all"
17315,2,16,91,0,1,1.17582417582418,1040,"all"
8570,NA,NA,NA,NA,NA,NA,1,"all"
3793,NA,NA,NA,NA,NA,NA,6,"all"
6032,4,3,20,0,2,2,326,"all"
5907,2,3,7,0,1,1.42857142857143,15,"all"
3743,4,1,141,0,1,1.19858156028369,1660,"all"
913,NA,NA,NA,NA,NA,NA,5,"all"
14507,2,1,2,0,1.5,1.5,2,"all"
1693,5,3,622,0,1,1.42122186495177,7557,"all"
4744,4,9,489,0,1,1.49079754601227,3444,"all"
3213,3,2,33,0,1,1.33333333333333,303,"all"
17338,4,7,27,0,2,2.33333333333333,177,"all"
8310,5,1,116,0,1,1.51724137931034,738,"all"
10866,5,1,215,0,1,1.65116279069767,2370,"all"
4019,2,2,15,0,1,1.13333333333333,320,"all"
8145,5,2,396,0,1,1.58080808080808,3129,"all"
14754,4,2,35,0,1,1.68571428571429,440,"all"
6820,NA,NA,NA,NA,NA,NA,2,"all"
12635,5,1,37,0,1,1.67567567567568,376,"all"
10895,5,1,89,0,1,1.74157303370787,1710,"all"
1181,2,1,3,0,1,1.33333333333333,9,"all"
40240,2,6,16,0,1,1.375,167,"all"
17652,1,1,1,0,1,1,13,"all"
3321,5,5,756,0,1,1.55952380952381,3982,"all"
2075,5,1,234,0,1,1.3034188034188,1557,"all"
14051,5,1,220,0,1,1.64090909090909,1194,"all"
627,5,4,496,0,2,1.64717741935484,3061,"all"
11423,4,2,268,0,1,1.32835820895522,1635,"all"
13129,5,4,181,0,2,2.27624309392265,1105,"all"
8450,5,1,198,0,1,1.4949494949495,1373,"all"
9033,5,1,583,0,1,1.44939965694683,4338,"all"
9031,4,1,212,0,1,1.09433962264151,2190,"all"
4257,1,7,7,0,1,1,27,"all"
603,3,1,124,0,1,1.23387096774194,1162,"all"
10967,3,6,77,0,1,1.42857142857143,1068,"all"
11276,5,3,417,0,1,1.51318944844125,3763,"all"
40627,5,1,155,0,1,1.61935483870968,532,"all"
15427,NA,NA,NA,NA,NA,NA,8,"all"
8080,2,1,5,0,1,1.2,40,"all"
1532,2,2,6,0,1,1.33333333333333,103,"all"
14839,2,5,27,0,1,1.18518518518519,321,"all"
1212,5,1,168,0,1,1.27380952380952,1638,"all"
11860,2,1,4,0,1,1.25,274,"all"
14825,NA,NA,NA,NA,NA,NA,2,"all"
14838,3,1,10,0,1,1.3,120,"all"
14835,2,38,171,0,1,1.22222222222222,1157,"all"
14828,2,4,8,0,1.5,1.5,134,"all"
14834,2,9,86,0,1,1.1046511627907,626,"all"
701,2,5,36,0,1,1.13888888888889,438,"all"
4335,NA,NA,NA,NA,NA,NA,1,"all"
4000,NA,NA,NA,NA,NA,NA,13,"all"
14863,2,1,1,0,2,2,23,"all"
16136,NA,NA,NA,NA,NA,NA,3,"all"
2080,5,6,326,0,2,1.95705521472393,5472,"all"
13003,4,1,5,0,2,2.4,31,"all"
17188,4,3,327,0,1,1.4525993883792,3825,"all"
11023,NA,NA,NA,NA,NA,NA,5,"all"
12038,5,8,109,0,2,2.44954128440367,1477,"all"
17525,5,3,352,0,1,1.44318181818182,2124,"all"
12090,5,2,804,0,2,1.8407960199005,6704,"all"
2338,3,2,14,0,1,1.5,212,"all"
16723,5,2,167,0,1,1.49700598802395,1376,"all"
40513,2,3,11,0,1,1.27272727272727,450,"all"
15643,3,17,323,0,1,1.3343653250774,4143,"all"
8821,NA,NA,NA,NA,NA,NA,3,"all"
8101,5,2,400,0,1,1.47,3918,"all"
2343,2,1,2,0,1.5,1.5,3,"all"
40565,2,1,1,0,2,2,9,"all"
12805,3,7,132,0,1,1.28030303030303,1075,"all"
11453,NA,NA,NA,NA,NA,NA,5,"all"
7871,3,6,28,0,2,1.75,318,"all"
6459,3,1,7,0,2,1.71428571428571,77,"all"
28,1,2,2,0,1,1,42,"all"
16277,2,3,9,0,1,1.33333333333333,251,"all"
11853,1,3,3,0,1,1,132,"all"
2180,NA,NA,NA,NA,NA,NA,24,"all"
8518,3,1,6,0,1.5,1.66666666666667,53,"all"
4705,NA,NA,NA,NA,NA,NA,10,"all"
167,5,1,57,0,2,1.89473684210526,336,"all"
17575,2,2,3,0,2,1.66666666666667,38,"all"
17530,5,2,278,0,1,1.48561151079137,1939,"all"
8017,4,4,1030,0,1,1.36019417475728,6641,"all"
6725,NA,NA,NA,NA,NA,NA,5,"all"
40544,4,1,119,0,1,1.41176470588235,1088,"all"
2197,3,6,168,0,1,1.33928571428571,933,"all"
12853,NA,NA,NA,NA,NA,NA,10,"all"
40620,5,6,2196,0,1,1.48087431693989,15955,"all"
12228,3,4,217,0,1,1.36405529953917,767,"all"
5272,5,1,703,0,1,1.4352773826458,1662,"all"
3722,5,1,1308,0,1,1.50764525993884,8698,"all"
13887,2,1,2,0,1.5,1.5,23,"all"
10792,3,1,99,0,1,1.27272727272727,1302,"all"
4613,3,2,36,0,1,1.27777777777778,808,"all"
16351,4,1,55,0,1,1.27272727272727,627,"all"
2280,2,3,6,0,1.5,1.5,18,"all"
12382,4,1,25,0,1,1.36,82,"all"
3604,2,4,13,0,1,1.30769230769231,155,"all"
13777,NA,NA,NA,NA,NA,NA,1,"all"
12427,2,5,18,0,1,1.27777777777778,150,"all"
1294,3,4,50,0,1,1.36,368,"all"
10944,NA,NA,NA,NA,NA,NA,12,"all"
2117,NA,NA,NA,NA,NA,NA,39,"all"
6313,NA,NA,NA,NA,NA,NA,14,"all"
8685,NA,NA,NA,NA,NA,NA,2,"all"
16928,4,1,426,0,1,1.5093896713615,2457,"all"
6765,NA,NA,NA,NA,NA,NA,4,"all"
1378,3,3,40,0,2,1.65,280,"all"
13906,5,1,26,0,2,2.19230769230769,141,"all"
